tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1991-540,Wimbledon,Grass,128,G,19910624,18,101026,,,Jim Grabb,R,193,USA,27.19233402,79,479,101731,,,Nuno Marques,L,190,POR,21.2073922,108,347,7-5 6-7(5) 6-4 6-1,5,R128,173,9,6,127,80,62,30,21,5,6,4,2,113,69,50,25,20,3,8
1991-540,Wimbledon,Grass,128,G,19910624,19,101150,,Q,Gianluca Pozzi,L,180,ITA,26.01779603,192,153,101242,,,Brad Pearce,R,175,USA,25.25941136,105,356,4-6 6-3 6-2 6-2,5,R128,189,2,9,108,55,48,26,18,5,7,2,9,119,67,46,22,17,10,16
1991-540,Wimbledon,Grass,128,G,19910624,20,101589,,Q,Arnaud Boetsch,R,183,FRA,22.22861054,121,308,100714,,Q,Broderick Dyke,L,183,AUS,30.47775496,318,62,6-3 7-6(3) 6-3,5,R128,222,7,1,101,63,51,24,16,7,7,6,13,116,70,48,23,14,11,13
1991-540,Wimbledon,Grass,128,G,19910624,21,101318,,Q,Javier Frana,L,185,ARG,24.49555099,128,297,101955,,,Luis Herrera,L,170,MEX,19.82477755,109,346,3-6 2-6 6-3 6-3 6-3,5,R128,205,8,8,148,88,63,32,22,10,15,0,16,140,82,61,24,22,10,16
1991-540,Wimbledon,Grass,128,G,19910624,22,100529,,,Kevin Curren,R,185,USA,33.31143053,55,588,101174,,Q,Fernando Roese,R,190,BRA,25.83162218,144,247,6-3 6-3 6-1,5,R128,80,12,4,62,34,31,19,13,2,3,2,5,78,50,25,15,12,3,9
1991-540,Wimbledon,Grass,128,G,19910624,23,101439,,,Javier Sanchez,R,178,ESP,23.39219713,66,531,100532,,Q,Johan Kriek,R,175,USA,33.2183436,1045,2,6-4 6-4 6-7(5) 6-3,5,R128,164,4,5,161,130,89,11,21,11,14,7,16,151,96,69,22,20,13,19
1991-540,Wimbledon,Grass,128,G,19910624,24,101120,14,,Karel Novacek,R,190,CZE,26.23408624,15,1217,101274,,,Udo Riglewski,R,185,GER,24.90622861,116,322,7-6(3) 6-3 6-4,5,R128,169,11,1,95,56,45,23,16,2,4,6,8,93,53,38,21,15,0,4
1991-540,Wimbledon,Grass,128,G,19910624,25,101191,,,Richey Reneberg,R,180,USA,25.71663244,23,1049,101772,12,,Andrei Cherkasov,R,180,RUS,20.97193703,13,1277,6-4 6-3 6-4,5,R128,163,5,5,86,59,43,12,14,6,8,2,6,103,70,44,11,15,5,11
1991-540,Wimbledon,Grass,128,G,19910624,26,101050,,LL,Martin Laurendeau,R,190,CAN,26.954141,187,159,101591,,WC,Danny Sapsford,R,173,GBR,22.22313484,350,54,6-3 7-6(4) 3-6 6-3,5,R128,183,2,13,143,96,64,20,20,6,10,0,11,135,68,39,40,19,5,10
1991-540,Wimbledon,Grass,128,G,19910624,27,101334,,,Alexander Volkov,L,188,RUS,24.30937714,25,938,101642,,,Bart Wuyts,R,178,BEL,21.77138946,95,395,6-1 6-2 6-2,5,R128,72,13,3,69,35,29,24,12,3,3,1,5,77,43,27,10,11,6,12
1991-540,Wimbledon,Grass,128,G,19910624,28,100757,,,Anders Jarryd,R,180,SWE,29.94661191,29,815,101232,,LL,Nicklas Kroon,R,183,SWE,25.3798768,168,174,6-3 6-4 3-6 6-3,5,R128,139,5,1,104,73,58,16,19,6,9,4,3,112,64,44,26,18,8,13
1991-540,Wimbledon,Grass,128,G,19910624,29,101481,,,Omar Camporese,R,188,ITA,23.1266256,28,840,101387,,,Claudio Pistolesi,R,180,ITA,23.83025325,127,298,6-1 6-3 2-6 6-3,5,R128,129,7,4,114,59,41,29,17,6,10,4,1,101,57,37,16,16,7,14
1991-540,Wimbledon,Grass,128,G,19910624,30,100836,,Q,Glenn Michibata,R,175,CAN,29.0294319,261,83,101727,,,Jason Stoltenberg,R,185,AUS,21.22108145,104,358,5-7 6-4 3-6 7-6(4) 6-4,5,R128,171,4,4,157,103,73,34,26,9,12,17,4,158,103,80,30,27,7,10
1991-540,Wimbledon,Grass,128,G,19910624,31,101717,,LL,Diego Nargiso,L,188,ITA,21.27583847,112,332,101185,,,Mark Woodforde,L,188,AUS,25.74948665,76,499,6-4 7-6(7) 7-6(3),5,R128,226,16,12,106,62,53,23,17,1,2,4,8,111,68,51,22,17,4,6
1991-540,Wimbledon,Grass,128,G,19910624,32,101529,6,,Michael Stich,R,193,GER,22.68035592,7,1621,100967,,,Dan Goldie,R,188,USA,27.72347707,126,298,6-4 6-1 6-2,5,R128,80,8,3,77,49,38,17,13,5,6,1,10,84,44,27,14,12,5,11
1991-540,Wimbledon,Grass,128,G,19910624,33,101736,5,,Andre Agassi,R,180,USA,21.15263518,5,1982,101205,,,Grant Connell,L,185,CAN,25.59890486,73,517,4-6 6-1 6-7(6) 7-5 6-3,5,R128,211,8,6,171,106,80,40,26,10,12,15,5,170,99,71,37,24,17,22
1991-540,Wimbledon,Grass,128,G,19910624,34,101030,,,Goran Prpic,R,180,CRO,27.137577,18,1171,101733,,,Jan Siemerink,L,183,NED,21.19370294,40,690,6-4 3-6 6-3 3-6 10-8,5,R128,265,8,9,151,103,77,29,27,3,6,16,11,175,105,82,32,28,4,8
1991-540,Wimbledon,Grass,128,G,19910624,35,101723,,,Magnus Larsson,R,193,SWE,21.24845996,63,545,101235,,,Paul Haarhuis,R,188,NED,25.34154689,46,626,6-4 1-6 6-3 6-1,5,R128,156,8,4,94,57,42,21,16,0,2,2,3,101,60,42,16,17,3,8
1991-540,Wimbledon,Grass,128,G,19910624,36,101990,,,Richard Krajicek,R,196,NED,19.54825462,53,597,101862,,LL,Maurice Ruah,R,178,VEN,20.34223135,194,150,5-7 6-1 3-6 6-3 6-4,5,R128,165,23,6,130,78,61,33,24,0,2,4,15,172,91,64,40,23,16,20
1991-540,Wimbledon,Grass,128,G,19910624,37,101096,,,Gary Muller,L,190,RSA,26.48870637,65,538,101063,,,Jordi Arrese,R,175,ESP,26.81724846,35,752,6-2 6-3 6-3,5,R128,74,7,2,61,36,33,19,13,0,0,0,5,88,51,32,17,13,8,13
1991-540,Wimbledon,Grass,128,G,19910624,38,101500,,,Christian Saceanu,R,190,GER,22.9596167,82,472,100855,,,Scott Davis,R,188,USA,28.82409309,74,511,6-4 7-6(3) 6-4,5,R128,126,10,9,94,55,42,26,16,2,4,3,12,105,49,36,27,16,7,11
1991-540,Wimbledon,Grass,128,G,19910624,39,101797,,,Jacco Eltingh,R,188,NED,20.81861739,106,356,101059,,Q,Richard Vogel,R,193,CZE,26.86105407,310,65,7-6(1) 6-7(6) 7-6(5) 6-7(7) 6-3,5,R128,240,15,4,184,120,90,42,29,2,4,19,21,199,119,87,43,28,12,15
1991-540,Wimbledon,Grass,128,G,19910624,40,101265,,,Patrick Mcenroe,R,183,USA,24.98015058,42,644,101142,11,,Emilio Sanchez,R,180,ESP,26.0698152,12,1386,6-3 7-6(4) 6-1,5,R128,111,1,2,88,48,40,22,15,1,3,7,3,89,49,36,15,13,7,12
1991-540,Wimbledon,Grass,128,G,19910624,41,101084,13,,Jakob Hlasek,R,188,SUI,26.61190965,14,1270,100946,,Q,Slobodan Zivojinovic,R,198,YUG,27.92060233,193,152,6-2 3-6 6-3 6-2,5,R128,119,9,4,94,69,58,13,17,2,3,16,11,114,67,44,23,17,4,9
1991-540,Wimbledon,Grass,128,G,19910624,42,101889,,,Todd Woodbridge,R,178,AUS,20.22724162,37,718,100782,,,Pablo Arraya,R,180,PER,29.67282683,115,322,2-6 6-2 6-3 6-1,5,R128,148,4,7,97,57,46,16,16,3,6,2,2,123,69,44,20,16,10,17
1991-540,Wimbledon,Grass,128,G,19910624,43,101767,,,Lars Jonsson,R,188,SWE,20.99110198,87,425,101119,,,Marian Vajda,R,173,SVK,26.25051335,62,547,7-5 6-3 7-5,5,R128,103,10,7,117,69,50,25,17,7,10,8,13,101,53,38,18,16,4,10
1991-540,Wimbledon,Grass,128,G,19910624,44,100829,,,Jan Gunnarsson,R,185,SWE,29.06776181,97,382,100711,,,Pedro Rebolledo,R,170,CHI,30.51608487,118,318,6-1 7-5 6-2,5,R128,80,14,3,79,43,36,23,14,0,0,0,2,81,55,31,12,13,2,7
1991-540,Wimbledon,Grass,128,G,19910624,45,101611,,,Cedric Pioline,R,188,FRA,22.02327173,99,377,100747,,Q,Glenn Layendecker,L,185,USA,30.12457221,161,185,4-6 6-3 6-4 7-6(4),5,R128,134,5,7,128,91,68,20,21,4,7,6,6,149,95,65,25,20,13,17
1991-540,Wimbledon,Grass,128,G,19910624,46,101609,,,David Wheaton,R,193,USA,22.05886379,20,1074,101434,,,Petr Korda,L,190,CZE,23.41683778,71,518,7-6(4) 6-7(6) 6-4 6-2,5,R128,166,9,7,148,106,82,20,21,7,8,17,7,128,78,61,25,21,3,7
1991-540,Wimbledon,Grass,128,G,19910624,47,101613,,,Malivai Washington,R,180,USA,22.00958248,68,529,101440,,,Mark Koevermans,R,185,NED,23.38672142,41,653,6-3 6-2 6-1,5,R128,84,11,5,64,37,32,16,12,0,0,2,4,88,59,34,10,12,8,14
1991-540,Wimbledon,Grass,128,G,19910624,48,100656,3,,Ivan Lendl,R,188,USA,31.29637235,3,2473,100772,,,Kelly Evernden,R,175,NZL,29.75496235,120,309,6-2 7-5 7-6(5),5,R128,135,9,7,95,60,50,20,16,4,5,2,4,108,66,47,16,16,5,9
1991-540,Wimbledon,Grass,128,G,19910624,49,101098,7,,Guy Forget,L,190,FRA,26.46680356,8,1619,101332,,,Gilad Bloom,L,173,ISR,24.31485284,84,448,2-6 7-6(2) 7-5 6-7(4) 6-4,5,R128,224,13,17,170,77,60,53,27,1,5,5,7,169,100,73,41,27,5,9
1991-540,Wimbledon,Grass,128,G,19910624,50,101320,,,Magnus Gustafsson,R,185,SWE,24.47091034,19,1152,101532,,,Francisco Clavet,L,183,ESP,22.66392882,45,632,7-6(5) 6-3 6-3,5,R128,90,11,4,91,59,41,16,15,1,4,0,4,96,58,33,18,15,2,8
1991-540,Wimbledon,Grass,128,G,19910624,51,100936,,,Henri Leconte,L,185,FRA,27.97262149,93,396,101507,,,Tomas Carbonell,R,178,ESP,22.87748118,81,478,6-3 6-1 7-6(2),5,R128,80,14,4,77,43,39,22,14,0,0,2,4,81,52,35,14,14,1,5
1991-540,Wimbledon,Grass,128,G,19910624,52,101409,,,Jaime Yzaga,R,170,PER,23.66872005,50,612,101900,,,Nicklas Kulti,R,190,SWE,20.1724846,38,715,6-2 7-5 5-7 6-1,5,R128,145,6,4,109,62,44,25,20,4,9,2,8,142,80,49,25,19,21,30
1991-540,Wimbledon,Grass,128,G,19910624,53,101783,,WC,Mark Petchey,R,183,GBR,20.89527721,292,71,101004,,WC,Jim Pugh,R,193,USA,27.38124572,175,168,4-6 4-6 6-3 6-3 8-6,5,R128,202,2,15,159,95,69,28,26,6,13,4,14,157,98,63,29,26,13,22
1991-540,Wimbledon,Grass,128,G,19910624,54,101234,,,Patrik Kuhnen,R,190,GER,25.36344969,98,382,102000,,,Aki Rahunen,R,175,FIN,19.49897331,135,276,6-3 6-3 6-4,5,R128,106,11,7,81,46,39,21,15,1,2,0,4,84,43,29,18,13,1,5
1991-540,Wimbledon,Grass,128,G,19910624,55,100837,,WC,Jeremy Bates,R,180,GBR,29.01300479,195,147,101460,,,Jose Francisco Altur,L,190,ESP,23.24982888,117,321,6-4 6-4 6-2,5,R128,91,4,3,81,55,48,12,14,1,1,2,7,87,59,40,12,14,2,6
1991-540,Wimbledon,Grass,128,G,19910624,56,100689,,,Tim Mayotte,R,190,USA,30.88843258,92,401,102021,9,,Michael Chang,R,175,USA,19.33470226,11,1469,6-7(6) 4-6 6-1 7-6(9) 6-2,5,R128,201,21,7,171,93,70,39,25,8,12,4,4,167,89,58,36,24,11,18
1991-540,Wimbledon,Grass,128,G,19910624,57,100763,15,,Brad Gilbert,R,185,USA,29.87268994,16,1208,101490,,Q,Daniel Orsanic,L,183,ARG,23.03353867,156,198,7-5 6-1 6-2,5,R128,109,7,2,87,56,42,17,14,3,4,2,1,89,62,34,12,13,5,11
1991-540,Wimbledon,Grass,128,G,19910624,58,100923,,,Wally Masur,R,180,AUS,28.11498973,52,603,101195,,,Amos Mansdorf,R,175,ISR,25.67556468,51,605,6-3 1-6 7-6(3) 6-4,5,R128,210,5,9,131,80,56,29,19,7,10,8,5,125,62,48,34,19,6,9
1991-540,Wimbledon,Grass,128,G,19910624,59,101510,,Q,Henrik Holm,R,183,SWE,22.83641342,131,284,101750,,,Cristiano Caratti,R,178,ITA,21.08418891,27,932,7-6(3) 6-3 6-4,5,R128,118,18,11,97,54,49,17,16,1,3,4,9,107,63,39,24,15,7,11
1991-540,Wimbledon,Grass,128,G,19910624,60,101377,,,Christian Bergstrom,R,180,SWE,23.93155373,58,582,100995,,,Eduardo Masso,L,178,BEL,27.44969199,67,530,6-1 7-5 6-3,5,R128,103,5,5,91,57,46,15,14,4,6,0,5,102,69,33,18,14,12,19
1991-540,Wimbledon,Grass,128,G,19910624,61,100954,,,Luiz Mattar,R,183,BRA,27.84941821,80,479,101412,,,Shuzo Matsuoka,R,185,JPN,23.63039014,89,416,6-4 4-6 6-7(8) 7-5 7-5,5,R128,241,12,8,214,146,100,33,28,18,22,18,8,186,129,90,26,28,6,12
1991-540,Wimbledon,Grass,128,G,19910624,62,101249,,LL,Andrei Olhovskiy,R,185,RUS,25.19096509,103,358,101117,,,Eric Jelen,R,180,GER,26.28610541,70,521,3-6 6-3 6-3 7-6(4),5,R128,,,,,,,,,,,,,,,,,,,
1991-540,Wimbledon,Grass,128,G,19910624,63,101106,,,Peter Lundgren,R,185,SWE,26.39835729,64,540,101735,,,Richard Fromberg,R,196,AUS,21.15537303,47,624,6-4 7-6(6) 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1991-540,Wimbledon,Grass,128,G,19910624,64,101414,2,,Boris Becker,R,190,GER,23.58658453,2,3572,101391,,,Carl Uwe Steeb,L,180,GER,23.8110883,44,634,6-4 6-2 6-4,5,R128,93,11,9,80,49,42,17,14,0,0,0,2,82,48,35,18,14,1,5
